# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
#
# Results of Query: Database VVVDR4 06/02/20 23:15
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.upload_RA,
#  u.upload_Dec, u.varType from vvvVivaCatalogue as viva,vvvVariability 
# as v,vvvSource as s,#userTable as u  where v.sourceID=viva.vivaID and 
# v.ksMinMag>0. and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,upload_RA,upload_Dec,varType
        515549038984,    +270.5321211,     -29.0885513,     +16.9253497,     +16.8085851,     +16.8088845,     +1.289492,     +0.158854,      +0.9000000,      +0.8346050,     +10.2996187,    +11.309993,    +10.710720,     3,    12,     2,    +270.5321250,     -29.0885600,OSARG
        515549973912,    +267.5953796,     -29.8348301,      +7.7540496,      +9.6379528,      +9.6379528,     +0.686583,     +0.734155,      +1.0000000,      +0.8500000,     +10.2603960,    +12.180110,    +11.041490,     2,   106,    31,    +267.5953750,     -29.8348300,OSARG
        515557653037,    +270.8982353,     -30.6864511,      +5.2556800,     +19.1546646,     +19.1546646,     +0.679142,     +0.291572,      +1.0000000,      +0.9174230,     +10.0789204,    +11.378339,    +10.607628,     2,    14,     3,    +270.8982500,     -30.6864400,OSARG
        515557900661,    +270.6778780,     -30.1958617,      +1.7634534,     +15.6569288,     +15.6571907,     +1.183819,     +0.229786,      +1.0000000,      +0.7996150,     +10.7572250,    +11.657588,    +11.123565,     3,    13,     5,    +270.6777500,     -30.1956900,OSARG
        515557976416,    +270.8936203,     -30.1772386,     +11.0017509,     +19.4285433,     +17.5788109,     +1.242964,     +0.088130,      +0.9166670,      +0.8098080,     +10.6774797,    +11.698413,    +11.092877,     2,     8,     2,    +270.8936250,     -30.1772200,OSARG
        515559001396,    +267.8481202,     -31.0215373,      +7.6455379,      +9.3627285,      +9.0576191,     +0.542326,     +0.695705,      +1.0000000,      +0.9174230,      +9.9687576,    +11.683144,    +10.666307,     2,   639,   134,    +267.8481250,     -31.0215300,OSARG
        515559158388,    +268.1243771,     -30.8640120,     +18.8220016,     +24.1071113,     +24.1072547,     +0.546936,     +0.695960,      +0.8750000,      +0.8681980,     +10.0521832,    +11.766755,    +10.749808,     2,   122,    62,    +268.1243750,     -30.8640000,OSARG
        515559214884,    +267.4896493,     -30.4474383,     +28.0941431,      +1.0141283,      +5.8383597,     +0.799764,     +0.521134,      +0.8500000,      +0.7512460,     +10.4578514,    +12.149645,    +11.146209,     1,    27,     3,    +267.4896250,     -30.4474400,OSARG
        515559292925,    +267.9574774,     -30.5528322,      +7.9089864,     +22.9009050,      +1.1049256,     +1.081718,     +0.505098,      +0.8235290,      +0.7682820,     +10.4600897,    +12.023095,    +11.096046,     1,     1,     1,    +267.9575000,     -30.5528300,OSARG
        515559362370,    +267.8652531,     -30.3716315,     +13.2694428,      +8.5425329,     +27.5424112,     +1.063096,     +0.021995,      +0.8500000,      +0.7512460,     +10.4585695,    +11.469561,    +10.869922,     3,  8944,  6396,    +267.8652500,     -30.3716400,OSARG
        515559529766,    +268.0383493,     -30.1841886,     +21.4188372,      +0.0108253,      +3.0052604,     +0.918890, -9.999995E008,      +1.0000000,      +0.9524920,  -9.9999999E008, -9.999995E008,    +10.815632,     1,    98,     5,    +268.0383750,     -30.1841900,OSARG
        515559809020,    +268.0247349,     -29.7322737,      +9.3773440,     +20.2836438,     +20.2837818,     +0.426548,     +0.823243,      +1.0000000,      +0.9174230,      +9.4188490,    +11.555179,    +10.288079,     4,  1781,  1609,    +268.0247500,     -29.7322800,OSARG
        515559882916,    +268.0435177,     -29.6194877,     +13.2673021,     +29.1587970,     +18.6621432,     +0.256319,     +1.093572,      +0.7692310,      +0.7265050,      +9.5539932,    +12.248919,    +10.650505,     1,    28,     7,    +268.0435000,     -29.6194400,OSARG
        515559906434,    +268.1519523,     -29.6424366,     +29.6630772,      +7.8325943,     +27.5427463,     +0.473996, -9.999995E008,      +0.9230770,      +0.7996150,  -9.9999999E008, -9.999995E008,    +10.236194,     4,  8946,  8404,    +268.1520000,     -29.6423600,OSARG
        515559996709,    +267.8212533,     -30.3877672,     +28.4011808,     +14.0024952,      +3.5904497,     +1.347664,     +0.240041,      +0.7407410,      +0.7232050,     +10.6247892,    +11.772376,    +11.091720,     1,   172,    14,    +267.8212500,     -30.3877800,OSARG
        515569883467,    +268.6882251,     -31.4445567,     +13.6558323,     +29.8388408,     +19.8211502,     +1.629507,     +0.307164,      +0.8750000,      +0.8681980,      +9.8943939,    +11.066784,    +10.371416,     1,    10,     3,    +268.6882500,     -31.4445600,OSARG
        515570127050,    +268.8674833,     -31.0416525,      +2.4366471,     +12.5851244,     +15.0458303,     +0.746064,     +0.466807,      +0.9333330,      +0.7823790,     +10.9561701,    +12.193902,    +11.459779,     2,  1783,  1302,    +268.8675000,     -31.0416400,OSARG
        515570179249,    +268.9877602,     -31.0009196,     +28.1700049,     +22.9391340,     +27.6999224,     +1.333634,     +0.261227,      +1.0000000,      +0.9524920,     +10.8329544,    +11.645287,    +11.163476,     2,  1733,  1026,    +268.9877500,     -31.0009200,OSARG
        515570231309,    +269.1548948,     -30.9746572,      +0.0816483,      +8.9089079,     +13.5792696,     +0.990075,     -0.147126,      +1.0000000,      +0.8500000,     +10.6490679,    +11.309938,    +10.917963,     1,    14,     8,    +269.1547500,     -30.9745000,OSARG
        515570369366,    +269.5423955,     -30.8903905,     +26.1451930,      +0.7913196,     +18.3568415,     +0.555712,     +0.664400,      +1.0000000,      +0.8681980,     +10.2221689,    +11.891360,    +10.901330,     1,    83,    30,    +269.5423750,     -30.8903900,OSARG
        515570637605,    +269.1742653,     -30.1268015,     +20.3039503,     +25.9248950,      +9.7057325,     +1.142003,     +0.394221,      +1.0000000,      +0.8681980,      +9.6737862,    +10.860016,    +10.156440,     3,     4,     1,    +269.1742500,     -30.1267800,OSARG
        515570653307,    +269.2892447,     -30.1601534,     +15.2186657,     +20.3060560,     +20.3060560,     +1.548856, -9.999995E008,      +1.0000000,      +0.9174230,      +9.5548525,    +10.407899,     +9.901940,     2,    15,     9,    +269.2892500,     -30.1601400,  SRV
        515578796878,    +269.9717718,     -31.9269129,     +12.4258608,     +26.4405384,     +26.4407632,     +0.683776,     +0.727651,      +0.8461540,      +0.7996150,     +10.0871220,    +11.699418,    +10.743134,     3,    73,     4,    +269.9717500,     -31.9269200,OSARG
        515579076101,    +269.8630927,     -31.2959756,     +18.8088270,      +8.9743652,     +27.7392988,     +1.350627,     +0.177527,      +0.9000000,      +0.8346050,     +10.7741928,    +11.643485,    +11.127891,     2,    70,    48,    +269.8631250,     -31.2959700,OSARG
        515579113160,    +270.5138814,     -31.5342848,     +26.7543841,      +8.1249201,     +26.7543841,     +0.723119,     +0.345161,      +1.0000000,      +0.8681980,     +10.4629002,    +11.643724,    +10.943354,     4,   202,   176,    +270.5138750,     -31.5342800,OSARG
        515579472164,    +270.3085057,     -30.7121934,     +16.8872036,     +14.5856336,      +5.8269754,     +1.681742,     +0.203732,      +1.0000000,      +0.9524920,      +9.5169201,    +10.740025,    +10.014577,     1,     4,     2,    +270.3085000,     -30.7121700,  SRV
        515590899648,    +267.7599891,     -32.7618316,      +4.0101581,      +3.7894739,      +3.7894739,     +1.445899,     +0.373076,      +1.0000000,      +0.9524920,     +10.0739021,    +11.092171,    +10.488215,     4,     5,     1,    +267.7600000,     -32.7618300,OSARG
        515600099170,    +269.1372603,     -32.4219887,     +25.8989928,     +27.8937933,     +15.4364245,     +0.671298,     +0.446405,      +1.0000000,      +0.8681980,     +10.3802996,    +11.834945,    +10.972166,     2,   170,   150,    +269.1372500,     -32.4220000,OSARG
        515600179055,    +269.7959917,     -32.5580846,     +13.9319626,      +6.4813824,     +20.9567015,     +0.581698,     +0.252169,      +1.0000000,      +0.9174230,     +10.4452028,    +11.625526,    +10.925453,     1,    25,     4,    +269.7960000,     -32.5580800,OSARG
        515600194416,    +269.8432564,     -32.5443377,     +29.1646145,      +6.6820482,     +27.8066604,     +0.135882,     +0.829793,      +0.7222220,      +0.7000000,     +10.6893263,    +12.637856,    +11.482144,     3,   108,     7,    +269.8432500,     -32.5443300,OSARG
        515600323536,    +269.3866343,     -32.0369208,     +23.0943750,      +4.8331171,     +16.7525096,     +0.652348,     +0.334117,      +1.0000000,      +0.9174230,      +9.6681328,    +11.165377,    +10.277331,     1,    16,    11,    +269.3866250,     -32.0369200,OSARG
        515609901520,    +270.3676400,     -32.8165959,     +19.2067027,      +1.5958407,     +19.5852476,     +0.595267,     +0.367497,      +1.0000000,      +0.9174230,     +10.4315481,    +11.759393,    +10.971822,     2,   735,   233,    +270.3676250,     -32.8166100,OSARG
        515610096501,    +270.5599885,     -32.6614595,     +25.3976392,      +3.3836394,      +3.3834588,     +0.698485, -9.999995E008,      +1.0000000,      +0.7418810,  -9.9999999E008, -9.999995E008,    +10.315435,     3,  1203,    16,    +270.5600000,     -32.6614400,OSARG
        515611004506,    +266.9519872,     -33.4895149,     +16.0625370,     +10.0525635,      +9.9014619,     +1.750005,     +0.331629,      +0.8888890,      +0.8500000,     +10.7301149,    +12.095028,    +11.285471,     3,   684,    23,    +266.9520000,     -33.4895300,OSARG
        515611579868,    +267.3626366,     -32.8030678,     +12.8494180,     +29.3708360,      +9.9016419,     +0.577618,     +0.845851,      +0.9090910,      +0.8213600,      +9.5405426,    +11.903232,    +10.501874,     1,   690,   108,    +267.3626250,     -32.8030600,OSARG
        515621136460,    +268.1916020,     -34.5210689,     +22.9224973,     +18.5884527,     +17.5372680,     +0.551826,     +0.510323,      +0.9166670,      +0.8098080,     +10.2072754,    +11.604586,    +10.775813,     2,   259,   130,    +268.1916250,     -34.5210600,OSARG
        515621315724,    +268.1001110,     -34.1399886,     +24.7512762,     +13.0820327,      +6.1643730,     +1.444311,     +0.141112,      +1.0000000,      +0.9524920,     +10.7621021,    +11.712844,    +11.148940,     2,   387,    35,    +268.1001250,     -34.1400000,OSARG
        515633837917,    +266.3998901,     -34.0638741,      +3.0074091,      +8.5196786,     +14.2934375,     +0.666730,     +0.484497,      +0.9000000,      +0.8346050,      +9.7494497,    +11.283862,    +10.373772,     1,   148,    45,    +266.3998750,     -34.0638600,OSARG
        515650593264,    +268.7887615,     -35.2582418,     +18.9237833,      +9.7295080,     +17.9678206,     +0.271631,     +0.696526,      +0.9166670,      +0.8098080,      +9.6536798,    +11.605880,    +10.447991,     4,   166,    50,    +268.7887500,     -35.2582200,OSARG
        515658889729,    +266.8342508,     -37.1550497,     +25.0467843,     +19.8123407,     +15.2267112,     +0.563094,     +0.443732,      +0.8750000,      +0.8681980,     +10.2740870,    +11.642780,    +10.830981,     3,   119,     5,    +266.8342500,     -37.1550600,OSARG
        515558003854,    +270.6539901,     -30.0158082,     +24.0941186,     +26.9905483,     +11.7321449,     +1.270771,     +0.136632,      +1.0000000,      +0.9524920,     +10.8090343,    +11.699652,    +11.171409,     2,    70,    31,    +270.6540000,     -30.0158100,OSARG
        515558159632,    +270.9368064,     -29.9216060,     +16.9971190,     +26.7840915,     +27.6868420,     +0.955375,     +0.315790,      +1.0000000,      +0.9524920,     +10.4984760,    +11.454144,    +10.887319,     3,    34,    10,    +270.9367500,     -29.9215000,OSARG
        515558218831,    +270.9072261,     -29.8190709,     +20.7147677,      +2.2771808,      +2.2770293,     +0.506104,     +0.385061,      +1.0000000,      +0.9524920,     +10.4918718,    +11.689282,    +10.979074,     2,    67,     5,    +270.9072500,     -29.8190800,OSARG
        515558278540,    +270.8785170,     -29.7171617,     +15.7534332,     +15.6814818,     +11.7644020,     +1.408653,     +0.253424,      +1.0000000,      +0.8901680,     +10.2968206,    +11.404292,    +10.747429,     1,     6,     1,    +270.8785000,     -29.7170600,OSARG
        515559128435,    +268.0712421,     -30.8914127,     +19.0796212,     +19.1009656,     +22.6502697,     +0.382568,     +0.963389,      +1.0000000,      +0.8500000,      +9.9498291,    +12.037465,    +10.799247,     1,    32,    15,    +268.0712500,     -30.8913900,OSARG
        515559172207,    +267.8096438,     -30.6822729,      +1.1463108,     +21.0783054,     +11.4165746,     +0.897203,     +0.397202,      +0.8750000,      +0.8681980,     +10.1236429,    +11.630231,    +10.736644,     2,    16,     2,    +267.8096250,     -30.6822800,OSARG
        515559313222,    +267.8031086,     -30.4348983,      +3.7381846,     +26.5482221,     +13.6639151,     +1.009606,     +0.480216,      +0.7333330,      +0.6841640,     +10.5941868,    +12.001835,    +11.166931,     3,   281,    81,    +267.8031250,     -30.4348900,OSARG
        515559358315,    +267.8253377,     -30.3588149,     +20.1022644,      +2.1853673,     +12.6637894,     +1.061847,     +0.358710,      +0.8518520,      +0.7232050,     +10.7731199,    +12.023694,    +11.281954,     1,   200,   104,    +267.8253750,     -30.3588100,OSARG
        515559358715,    +267.5919771,     -30.2381697,      +2.8304764,     +17.8129097,     +17.8130920,     +1.355006,     -0.008731,      +0.8333330,      +0.8098080,     +10.5822611,    +11.425115,    +10.925201,     3,    10,     3,    +267.5920000,     -30.2381700,OSARG
        515559374311,    +267.9232617,     -30.3780247,      +7.8370146,      +1.0144239,     +22.9390114,     +1.255807,     +0.197197,      +0.9230770,      +0.7996150,     +10.7223625,    +11.801892,    +11.161602,     2,   111,    65,    +267.9232500,     -30.3779700,OSARG
        515559442092,    +268.2391320,     -30.4264067,      +9.9473441,     +17.9662367,     +17.9662367,     +0.543513,     +0.638507,      +1.0000000,      +0.9524920,     +10.1922607,    +11.795981,    +10.844783,     3,   335,    24,    +268.2391250,     -30.4263900,OSARG
        515559720217,    +267.9921224,     -29.8427328,     +21.5778487,     +27.8401304,      +2.4021124,     +0.937145,     +0.424315,      +1.0000000,      +0.9174230,      +9.5002575,    +11.034459,    +10.124494,     1,     1,     1,    +267.9921250,     -29.8427500,OSARG
        515559775813,    +268.0016100,     -29.7680042,     +18.1750894,     +16.1722510,     +20.2836483,     +0.991524,     +0.387879,      +0.8000000,      +0.7823790,      +9.6278629,    +11.018086,    +10.193517,     1,  1781,  1738,    +268.0016250,     -29.7680000,OSARG
        515559890802,    +268.1256351,     -29.6480926,     +11.8611220,     +14.2777652,      +0.3995228,     +0.680695,     +0.471084,      +0.8888890,      +0.8500000,      +9.5900955,    +11.055898,    +10.186502,     1,     1,     1,    +268.1256250,     -29.6480800,OSARG
        515559920697,    +268.1127480,     -29.5949140,     +19.2831547,     +20.2835286,     +20.2835286,     +0.759203,     +0.308925,      +0.8888890,      +0.7621320,      +9.5513697,    +10.955020,    +10.122487,     3,  1781,  1749,    +268.1127500,     -29.5948900,OSARG
        515567119032,    +271.6572164,     -30.6906941,     +12.4608358,     +25.4754502,     +25.4752712,     +0.925564,     +0.343630,      +0.9166670,      +0.8098080,     +11.2248917,    +12.185991,    +11.615944,     5,   140,    97,    +271.6572500,     -30.6906900,OSARG
        515569971329,    +269.0833779,     -31.4567027,     +18.4960546,     +27.9285457,      +9.3625701,     +0.588722,     +0.507697,      +1.0000000,      +0.9524920,     +10.1498585,    +11.385247,    +10.652514,     3,   164,    17,    +269.0833750,     -31.4566900,OSARG
        515570111911,    +268.8166020,     -31.0459361,      +5.2168504,      +9.4336334,      +8.7412075,     +0.957790,     +0.410072,      +1.0000000,      +0.8500000,     +10.9159145,    +12.048953,    +11.376925,     2,   144,    41,    +268.8166250,     -31.0459200,OSARG
        515570203395,    +268.6837544,     -30.7971719,     +21.0257016,      +0.1623267,     +27.6999346,     +0.918528,     +0.646927,      +0.8000000,      +0.7823790,     +10.7464018,    +12.136501,    +11.312006,     3,  1733,  1025,    +268.6837500,     -30.7971700,OSARG
        515570321379,    +268.7796101,     -30.6120995,      +9.2309025,      +5.0772616,      +4.2883039,     +0.195752,     +0.999765,      +1.0000000,      +0.8098080,     +10.1275501,    +12.501162,    +11.093326,     2,     6,     2,    +268.7796250,     -30.6120800,OSARG
        515578696681,    +270.2393707,     -32.2791796,     +14.3309756,      +9.1240270,      +9.1240270,     +1.165522,     +0.132527,      +0.8750000,      +0.8681980,     +10.2032843,    +11.052750,    +10.548915,     3,    27,     8,    +270.2393750,     -32.2791900,OSARG
        515579077038,    +269.8977106,     -31.3150577,     +16.8252930,      +0.2017898,     +24.4149749,     +2.463867,     +0.192363,      +1.0000000,      +0.8681980,     +10.5617666,    +11.534091,    +10.957386,     1,   108,    83,    +269.8977500,     -31.3150800,OSARG
        515579196816,    +270.6123685,     -31.4149439,      +9.0245795,     +17.9967189,     +16.9964121,     +0.570142,     +0.555521,      +1.0000000,      +0.7621320,     +10.3229771,    +11.629533,    +10.854588,     5,  1592,  1218,    +270.6123750,     -31.4149400,OSARG
        515579257350,    +270.1126419,     -31.0544830,     +26.7671013,     +19.3462338,     +24.0261496,     +0.746359, -9.999995E008,      +1.0000000,      +0.9524920,     +10.3468075,    +11.683027,    +10.890489,     1,   110,    76,    +270.1126250,     -31.0545000,OSARG
        515580926675,    +267.3232750,     -30.9209482,     +29.5104695,     +14.7744307,     +27.5603966,     +0.599710,     +0.841733,      +0.8750000,      +0.8681980,      +9.3412008,    +11.737196,    +10.316084,     4,   591,   445,    +267.3232500,     -30.9208900,OSARG
        515588778554,    +271.3598625,     -31.5028205,     +10.7554580,     +28.2805275,      +0.7914979,     +1.188230,     +0.245445,      +1.0000000,      +0.9524920,      +9.9244881,    +11.028732,    +10.373783,     1,     2,     2,    +271.3598750,     -31.5028300,OSARG
        515590907720,    +267.9288656,     -32.8314033,     +25.9439238,     +14.2637642,     +14.9233331,     +0.668823,     +0.710097,      +1.0000000,      +0.9524920,      +9.9205971,    +11.633790,    +10.617661,     4,    11,     5,    +267.9288750,     -32.8313900,OSARG
        515590996328,    +268.1303910,     -32.7834652,     +18.5603582,      +1.0063702,     +27.2055987,     +0.460980,     +0.785440,      +1.0000000,      +0.8681980,     +10.1742134,    +11.862915,    +10.861313,     3,    67,    23,    +268.1303750,     -32.7834700,OSARG
        515591887100,    +268.3373622,     -31.3978144,     +13.3900002,     +17.9602716,     +17.9602716,     +0.489087,     +0.870292,      +0.8333330,      +0.7621320,      +9.7179842,    +11.777799,    +10.556082,     3,  4152,  3803,    +268.3373750,     -31.3977800,OSARG
        515599679451,    +268.9053921,     -33.2836339,      +3.7611238,     +18.3144918,     +22.0446176,     +0.215892,     +0.888367,      +0.8000000,      +0.6923030,     +10.3892593,    +12.479647,    +11.239797,     2,    48,     5,    +268.9053750,     -33.2836400,OSARG
        515599690255,    +268.9317406,     -33.2733782,      +2.9449733,      +1.9451707,     +14.1244746,     +0.777834,     +0.432916,      +1.0000000,      +0.9524920,     +10.0448895,    +11.427876,    +10.607599,     2,    54,     5,    +268.9317500,     -33.2733900,OSARG
        515600055564,    +269.7382324,     -32.8117460,      +4.0995882,     +14.9309884,     +24.8628899,     +0.550377,     +0.381661,      +1.0000000,      +0.9174230,     +10.2798567,    +11.816728,    +10.905179,     1,   132,   113,    +269.7382500,     -32.8117500,OSARG
        515600127329,    +269.3701205,     -32.4766379,     +27.3023870,     +16.3446201,     +24.0263713,     +0.789592,     +0.284077,      +1.0000000,      +0.8681980,     +10.5331135,    +11.687287,    +11.002724,     1,    21,     7,    +269.3701250,     -32.4766700,OSARG
        515600381675,    +269.4177573,     -31.9062750,     +17.8570576,     +13.6828750,      +0.4556834,     +1.047669,     +0.344794,      +0.8333330,      +0.8098080,      +9.6799183,    +11.202885,    +10.299583,     1,     2,     1,    +269.4177500,     -31.9062500,OSARG
        515610254235,    +270.5842559,     -32.4741183,     +22.5618046,     +25.8624683,      +0.5811317,     +0.490907,     +0.427515,      +1.0000000,      +0.7823790,      +9.6558752,    +11.565443,    +10.432840,     1,     2,     1,    +270.5842500,     -32.4740800,OSARG
        515610849664,    +267.0178702,     -33.7572112,     +26.6075259,     +15.6896747,     +23.7213779,     +1.074284,     +0.436880,      +1.0000000,      +0.9524920,      +9.8075018,    +11.329082,    +10.426602,     2,    81,    70,    +267.0178750,     -33.7572200,OSARG
        515611334775,    +267.6477559,     -33.3208397,      +5.9824532,     +24.9758673,     +16.9093000,     +0.866168,     +0.411027,      +1.0000000,      +0.9524920,     +10.4584923,    +11.717896,    +10.970919,     1,    19,     3,    +267.6477500,     -33.3208600,OSARG
        515611338782,    +267.1880006,     -33.0864569,     +26.9110189,     +27.0937544,      +8.2019065,     +0.659622,     +0.647843,      +1.0000000,      +0.8901680,     +10.2379398,    +11.922351,    +10.923293,     1,     7,     1,    +267.1880000,     -33.0864700,OSARG
        515621243574,    +268.2951407,     -34.3747247,     +28.3263624,     +22.9219800,     +26.7116314,     +0.744811,     +0.351461,      +0.9090910,      +0.8213600,     +10.0085526,    +11.417408,    +10.581788,     3,    30,     3,    +268.2951250,     -34.3747200,OSARG
        515621456722,    +268.2036058,     -33.9118066,     +28.4030943,     +28.4030943,      +5.3040508,     +1.354137,     +0.274920,      +1.0000000,      +0.8681980,     +10.7385654,    +11.822828,    +11.179730,     2,    21,     9,    +268.2036250,     -33.9118300,OSARG
        515630259368,    +269.1677440,     -35.0210472,      +0.6207842,     +16.3568794,     +11.4583727,     +0.460006,     +0.669957,      +0.9333330,      +0.7823790,     +10.0226870,    +11.661669,    +10.689556,     2,    10,     4,    +269.1677500,     -35.0210600,OSARG
        515642143321,    +267.7934771,     -35.7951729,      +8.0374773,      +8.0374773,      +8.0377061,     +0.810257, -9.999995E008,      +1.0000000,      +0.9524920,     +10.4900646,    +11.409272,    +10.864072,     4,    36,     2,    +267.7935000,     -35.7951700,OSARG
        515659573996,    +266.6481326,     -35.9190905,      +9.1877366,     +29.5461599,     +29.5461599,     +0.603713,     +0.561825,      +1.0000000,      +0.9524920,      +9.8735714,    +11.305241,    +10.456089,     2,    65,    37,    +266.6481250,     -35.9190800,OSARG
        515538968279,    +268.5247351,     -29.1698325,     +19.7257661,     +13.0486091,     +13.0488197,     +0.891490,     +0.473956,      +0.8823530,      +0.7682820,     +10.3649807,    +11.936484,    +11.004395,     2,   101,    73,    +268.5247500,     -29.1698300,OSARG
        515538981817,    +268.5420054,     -29.1517692,     +21.6011874,     +19.0723657,     +25.7490626,     +0.753840,     +0.462941,      +0.7037040,      +0.6500000,     +10.5912189,    +12.172478,    +11.234602,     2,   544,   517,    +268.5420000,     -29.1517800,OSARG
        515539019068,    +268.8942315,     -29.2662392,     +23.8419306,      +8.4535282,     +28.5464389,     +0.912348,     +0.387132,      +1.0000000,      +0.9524920,     +10.4126186,    +11.819295,    +10.984967,     2,  2034,  1946,    +268.8942500,     -29.2662500,OSARG
        515539055372,    +269.3529004,     -29.4303447,     +26.3723925,      +8.6647260,     +27.7930388,     +0.211182,     +0.758266,      +0.9285710,      +0.7905350,     +10.3955126,    +12.316513,    +11.177130,     4,   286,   131,    +269.3528750,     -29.4303300,OSARG
        515539532549,    +269.2397415,     -28.4489164,     +28.4370838,      +6.9512311,      +6.9508268,     +0.559797,     +0.533256,      +0.7804880,      +0.6905560,     +10.0466404,    +11.793443,    +10.757380,     3,     3,     1,    +269.2397500,     -28.4488900,OSARG
        515545282437,    +272.7033540,     -29.6712551,      +5.1305299,     +24.3507123,     +21.3449344,     +0.583301,     +0.536625,      +1.0000000,      +0.8098080,     +11.1474943,    +12.601459,    +11.739083,     1,    91,    80,    +272.7033750,     -29.6712200,OSARG
        515548338876,    +269.9326114,     -30.1774892,      +0.6471461,     +23.0160162,     +17.7358343,     +0.604985,     +0.406127,      +0.8750000,      +0.7750000,     +10.1261110,    +11.555835,    +10.707837,     1,    52,    40,    +269.9326250,     -30.1775000,OSARG
        515548545326,    +269.8687264,     -29.7452982,     +22.0049656,     +23.0309582,     +23.0311688,     +1.406530,     +0.080972,      +0.9090910,      +0.8213600,     +10.7244415,    +11.613831,    +11.086316,     5,   285,   180,    +269.8687500,     -29.7452800,OSARG
        515548573814,    +269.6821510,     -29.5996583,     +13.7882717,     +16.3652719,      +3.8184660,     +1.127475,     +0.149314,      +0.8125000,      +0.7750000,     +10.7467899,    +11.792625,    +11.172319,     1,     2,     1,    +269.6821250,     -29.5996700,OSARG
        515548897637,    +269.8948728,     -29.0515196,     +18.2919126,     +16.1539165,      +3.0522682,     +0.440901,     +0.315290,      +1.0000000,      +0.8500000,      +9.8288326,    +11.363041,    +10.453072,     2,     7,     4,    +269.8950000,     -29.0514700,OSARG
        515557807747,    +270.7387296,     -30.3687497,     +10.8573649,     +20.9608508,     +12.8901818,     +0.921559,     +0.298539,      +1.0000000,      +0.9174230,     +11.0653372,    +11.963459,    +11.430765,     2,    11,     1,    +270.7387500,     -30.3687200,OSARG
        515559013135,    +267.7271066,     -30.9390186,     +22.0669805,     +22.6448213,     +22.6448213,     +0.555015,     +1.131338,      +1.0000000,      +0.9524920,      +9.5640001,    +12.320982,    +10.685761,     3,    28,     6,    +267.7271250,     -30.9390300,OSARG
        515559055711,    +267.7077503,     -30.8504505,      +7.9089065,     +17.6444716,     +26.0954456,     +0.806087,     +0.716804,      +1.0000000,      +0.7996150,      +9.6459684,    +11.531347,    +10.413092,     2,   570,   216,    +267.7077500,     -30.8504400,OSARG
        515559085762,    +268.0519744,     -30.9644016,     +18.4258734,      +4.0523241,     +18.4258734,     +0.463667, -9.999995E008,      +1.0000000,      +0.8681980,      +9.9115038,    +11.785140,    +10.673849,     2,   256,   127,    +268.0520000,     -30.9643900,OSARG
        515559174320,    +267.4542460,     -30.4944671,      +7.7499931,      +1.1617381,      +1.1619665,     +1.246570,     +0.464185,      +0.8750000,      +0.8681980,     +10.3275948,    +11.972992,    +10.997074,     2,     1,     1,    +267.4542500,     -30.4944700,OSARG
        515559389847,    +267.7696286,     -30.2717873,      +3.6613986,      +0.7036734,      +3.6668740,     +0.891730,     +0.304129,      +0.7826090,      +0.7376630,     +10.5758543,    +11.666509,    +11.019620,     3,    22,     2,    +267.7696250,     -30.2718300,OSARG
        515559922961,    +268.1048813,     -29.5869683,     +16.2500786,     +13.2066350,     +20.2835123,     +0.544617,     +0.520186,      +0.8421050,      +0.7564740,      +9.6797218,    +11.371600,    +10.368114,     1,  1781,  1751,    +268.1048750,     -29.5869400,OSARG
        515570048455,    +268.8107406,     -31.1656347,     +29.9319048,     +16.0481918,     +13.8154130,     +0.872777,     +0.160212,      +1.0000000,      +0.8681980,     +10.6291895,    +11.611428,    +11.028843,     3,   163,    94,    +268.8107500,     -31.1656700,OSARG
        515570191146,    +269.0280382,     -30.9945694,     +13.8923304,     +22.9391881,     +14.5191140,     +1.242659,     +0.194104,      +0.9090910,      +0.8213600,     +10.8346596,    +11.655004,    +11.168442,     2,     7,     2,    +269.0280000,     -30.9945600,OSARG
        515570241538,    +268.8863349,     -30.8219963,      +7.7187230,     +27.6947575,      +9.4613245,     +0.896540,     +0.283356,      +0.8260870,      +0.6826980,     +10.9005194,    +11.843506,    +11.284202,     2,   590,    64,    +268.8863750,     -30.8220000,OSARG
