# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
#
# Results of Query: Database VVVDR4 06/02/20 22:10
# select viva.vivaID,viva.ra,viva.dec,viva.freqSTR,viva.freqPDM,
# viva.freqLSG,(v.ksMaxMag-v.ksMinMag) as ksAmpl,s.jmhPnt,viva.kFi2,
# viva.faPcorrelation2,CASE WHEN (s.ksAperMag3>0 and s.jAperMag3>0 and 
# s.ksAperMag3<25 and s.jAperMag3<25) THEN (s.ksAperMag3 - 
# 0.686*(s.jAperMag3-s.ksAperMag3)) ELSE -9.9999999e8 END as wesenheit,
# s.jAperMag3,s.ksAperMag3,flagNfreq,flagFbias6,flagFbias7, u.asassnID, 
# u.vartype from vvvVivaCatalogue as viva,vvvVariability as v,vvvSource 
# as s,#userTable as u where v.sourceID=viva.vivaID and v.ksMinMag>0. 
# and v.ksnGoodObs>40 and viva.faPcorrelation2 > 0 and 
# s.sourceID=v.sourceID and v.sourceID=u.sourceID
# Column Headers at start of file AND below
#
# vivaID,ra,dec,freqSTR,freqPDM,freqLSG,ksAmpl,jmhPnt,kFi2,faPcorrelation2,wesenheit,jAperMag3,ksAperMag3,flagNfreq,flagFbias6,flagFbias7,asassnID,vartype
        515516793781,    +269.8197272,     -28.4353214,      +1.0017800,      +5.0101456,      +1.7556073,     +0.456193,     +0.479061,      +1.0000000,      +0.8213600,     +10.1495190,    +11.819346,    +10.828938,     1,     1,     1,    317480, SR
        515526262754,    +270.2943806,     -28.5456861,      +1.6715631,     +23.8091737,     +13.3977773,     +0.995180,     +0.466118,      +0.9285710,      +0.7905350,     +10.4871140,    +12.218135,    +11.191432,     1,     2,     1,    317772, SR
        515526671373,    +270.6358670,     -27.8158041,      +7.7771894,      +3.7848919,      +3.7848919,     +0.164927,     +0.283537,      +0.6823530,      +0.6476190,     +14.4180841,    +15.044451,    +14.672940,     3,     2,     2,    251574, SR
        515558053483,    +271.0448833,     -30.1296271,      +0.0428333,      +1.9599495,      +0.0428333,     +0.096750,     +0.651046,      +0.7211540,      +0.6382520,     +11.3499680,    +12.729797,    +11.911393,     3,     1,     1,    556454, SR
        515558151177,    +271.1135767,     -30.0196725,      +1.0028682,      +0.9395500,      +2.9422244,     +0.201186,     +0.578003,      +0.8958330,      +0.6799040,     +11.8314304,    +13.127104,    +12.358614,     1,     2,     2,   APO1228, SR
        515558171623,    +270.8379461,     -29.8554588,     +16.2346234,      +5.1842563,      +0.0687116,     +0.097904,     +0.698236,      +0.8192770,      +0.6487880,     +11.2063618,    +12.805947,    +11.857202,     1,     1,     1,    498648, SR
        515559142901,    +267.7975631,     -30.7305728,     +23.6156744,     +19.6849012,     +12.7296086,     +0.437221, -9.999995E008,      +0.7500000,      +0.7337120,      +9.7130642,    +12.214273,    +10.730757,     4,     4,     2,AP27942076, SR
        515559142901,    +267.7975631,     -30.7305728,     +23.6156744,     +19.6849012,     +12.7296086,     +0.437221, -9.999995E008,      +0.7500000,      +0.7337120,      +9.7130642,    +12.214273,    +10.730757,     4,     4,     2,AP51615976, SR
        515559290881,    +267.7762515,     -30.4640987,      +8.0113672,      +8.3229396,     +16.8425774,     +1.301810,     -0.198889,      +0.8750000,      +0.8681980,     +10.4001799,    +11.353127,    +10.787915,     3,     4,     1,    512522, SR
        515559492570,    +268.5513399,     -30.4994416,      +1.6743946,      +2.6094154,      +2.6094154,     +0.418969,     +0.682734,      +0.8000000,      +0.6772790,     +12.6491051,    +14.323750,    +13.330485,     2,     1,     1,AP51867160, SR
        515598584527,    +276.6205614,     -32.9683125,     +22.0788404,     +19.3876840,      +9.5675368,     +1.011215,     +0.231582,      +1.0000000,      +0.8681980,     +10.2480888,    +11.233201,    +10.648911,     4,     2,     1,AP27844162, SR
        515610692166,    +266.9232868,     -33.9654182,     +11.7322458,      +2.6117107,      +6.9472948,     +0.580190,     +0.644224,      +0.8333330,      +0.8098080,     +10.0064774,    +11.874310,    +10.766461,     2,     9,     1,    381392, SR
        515611377367,    +267.9771235,     -33.4213561,      +0.1010628,      +0.1010628,      +0.1009351,     +0.423457,     +0.475933,      +1.0000000,      +0.7376630,     +11.1014891,    +12.435416,    +11.644238,     5,     1,     1,    368649, SR
        515611377367,    +267.9771235,     -33.4213561,      +0.1010628,      +0.1010628,      +0.1009351,     +0.423457,     +0.475933,      +1.0000000,      +0.7376630,     +11.1014891,    +12.435416,    +11.644238,     5,     1,     1,    512742, SR
        515613481951,    +257.3733389,     -34.0370807,     +24.0252066,     +21.2341801,     +16.5295799,     +1.688033,     +0.094154,      +1.0000000,      +0.8500000,      +9.7574673,    +11.033996,    +10.276861,     2,     5,     1,    406569, SR
        515630903680,    +269.5873406,     -34.1028577,      +2.0375315,      +2.0376740,      +2.0376740,     +0.354037,     +0.399647,      +0.9333330,      +0.6661900,     +14.2951431,    +15.194922,    +14.661245,     5,     1,     1,    294577, SR
        515928246790,    +203.0902361,     -63.9747759,     +19.8448126,      +9.7338498,      +0.5707035,     +0.449132,     +0.217523,      +0.9761900,      +0.6888730,     +12.5587893,    +13.364229,    +12.886507,     1,     1,     1,    384025, SR
        515494871991,    +270.1306938,     -27.0436969,      +2.9307829,     +21.9748349,      +9.8057542,     +1.787317,     +0.284103,      +1.0000000,      +0.8681980,      +9.4098034,    +11.156828,    +10.120633,     1,    20,     4,    251534, SR
        515494769443,    +270.1764957,     -27.2420047,      +2.5573584,     +28.0012436,     +28.0012436,     +1.445300,     +0.380201,      +0.8888890,      +0.8500000,      +9.7584858,    +11.525332,    +10.477381,     4,  4256,  3925,    250248, SR
        515633715991,    +267.2275164,     -34.7184198,      +3.0081126,      +4.0109032,      +5.0165716,     +0.367643,     +0.638805,      +0.9148940,      +0.6812790,     +11.9577637,    +13.476557,    +12.575730,     1,   149,    14,    370499, SR
        515548900512,    +269.8802328,     -29.0401291,      +0.0467970,      +0.0467970,     +18.3571423,     +0.557690,     +0.272376,      +1.0000000,      +0.8500000,      +9.6889811,    +11.256784,    +10.326889,     1,   221,   167,    320406, SR
        515613634968,    +257.6170445,     -33.8283928,     +25.5278526,      +0.2559196,     +25.3325356,     +1.592080,     +0.047849,      +1.0000000,      +0.9174230,      +9.9495773,    +11.014766,    +10.382981,     3,    35,     7,AP52304869, SR
        515526171778,    +270.6399744,     -28.8967526,      +9.9697562,     +29.9020052,     +28.8992681,     +0.805463,     +0.287502,      +1.0000000,      +0.9524920,     +10.0799026,    +11.271226,    +10.564629,     3,   221,   146,    318873, SR
        515603038089,    +266.6009259,     -33.5031090,     +20.5991292,     +23.8269819,     +20.5731945,     +1.072854,     +0.115551,      +0.8461540,      +0.7996150,     +10.0124912,    +11.531054,    +10.630364,     3,    29,    15,    640830, SR
        515599881422,    +268.9550115,     -32.8447030,      +1.3535588,     +28.3019097,     +15.7908752,     +0.748946,     +0.219969,      +1.0000000,      +0.9524920,     +10.9990244,    +11.995580,    +11.404503,     2,    11,     8,AP27817317, SR
        515550628326,    +267.3704069,     -30.0137478,      +3.0081502,      +3.0080115,      +4.0082490,     +0.179642,     +1.331300,      +0.8070180,      +0.6692080,     +12.0758133,    +15.584434,    +13.503402,     2,   223,    26,    234229, SR
        515538927462,    +268.5560955,     -29.2595615,     +20.2863542,     +28.0935052,     +19.3573481,     +1.286860,     +0.463087,      +0.7777780,      +0.7621320,     +10.4403868,    +11.885720,    +11.028464,     2,   371,   203,    239409, SR
        515518179520,    +266.5994946,     -28.3521199,     +13.6080635,     +12.4881898,     +20.3448485,     +0.180912,     +0.022415,      +0.8823530,      +0.7043490,     +11.7963057,    +11.928167,    +11.849957,     2,  2503,  1198,    282056, SR
        515494769806,    +269.9601092,     -27.1329080,     +14.8190247,     +24.7448534,     +24.7448534,     +1.548042,     +0.575175,      +0.9090910,      +0.8213600,      +9.7115679,    +11.903249,    +10.603319,     3,   266,   194,    519320, SR
        515438369461,    +264.6636898,     -23.3250456,      +1.0101458,      +2.0013406,     +24.6151071,     +0.640904,     +0.342219,      +1.0000000,      +0.8681980,     +10.3825321,    +11.925862,    +11.010483,     1,   986,   835,AP29276530, SR
        515434583515,    +269.8299850,     -23.2490809,     +21.2058200,     +21.4250521,     +24.0334703,     +1.172389,     +0.029173,      +1.0000000,      +0.7996150,     +10.7213268,    +12.030914,    +11.254172,     1,    17,     4,AP28178958, SR
        515582081321,    +257.5018821,     -31.5715011,     +26.2654571,     +19.0922685,     +19.0922685,     +0.404369,     +0.852009,      +0.8529410,      +0.7043490,     +10.6704302,    +12.543344,    +11.432482,     2,    16,     1,AP52313172, SR
        515568410437,    +276.5348222,     -31.5725371,     +25.7117482,     +18.1929688,      +1.7804141,     +0.383429,     +0.374171,      +0.9230770,      +0.7996150,     +10.5909109,    +11.807396,    +11.085875,     1,    19,     2,AP27855912, SR
        515554361981,    +264.0350678,     -29.1226515,     +27.3490324,      +8.8958828,      +6.0742942,     +1.319116,     -0.003279,      +0.9000000,      +0.7512460,      +9.5109615,    +10.792912,    +10.032561,     1,  1108,   201,    236086, SR
        515412903450,    +269.6120154,     -21.8988995,      +5.5729136,     +23.0410073,     +10.7710455,     +1.477967,     +0.132607,      +0.8125000,      +0.7750000,     +10.0635605,    +11.212525,    +10.531052,     4,    15,     3,AP28202303, SR
        515580908508,    +267.1674574,     -30.8660989,     +14.6284285,      +5.1596008,     +29.8175163,     +1.378520,     +0.230632,      +1.0000000,      +0.9524920,      +9.5886660,    +10.854203,    +10.103588,     3,    68,     4,    244093, SR
        515436315692,    +266.7251055,     -23.5561383,      +2.8772059,     +25.7252882,     +27.2742414,     +1.682243,     +0.309102,      +0.8095240,      +0.7463960,      +9.9155474,    +11.338356,    +10.494460,     2,   110,    88,    436292, SR
        515436315692,    +266.7251055,     -23.5561383,      +2.8772059,     +25.7252882,     +27.2742414,     +1.682243,     +0.309102,      +0.8095240,      +0.7463960,      +9.9155474,    +11.338356,    +10.494460,     2,   110,    88,    284642, SR
        515482594702,    +272.6310668,     -26.4975496,     +16.6716242,      +4.8152597,      +7.5545720,     +1.092427,     +0.329535,      +0.8888890,      +0.8500000,     +10.0663376,    +11.631945,    +10.703352,     2,     5,     1,    220668, SR
        515516678719,    +269.2753856,     -28.3882786,     +16.8878110,     +10.8303544,      +0.5133289,     +0.852346,     +0.536014,      +0.8571430,      +0.7463960,      +9.7976646,    +11.699187,    +10.571357,     1,     1,     1,    629881, SR
        515526447470,    +270.8880760,     -28.4457194,      +1.8463986,      +1.8462062,      +1.8463986,     +0.421252,     +0.356626,      +0.9565220,      +0.6438310,     +13.5058069,    +14.124414,    +13.757505,     5,     1,     1,    285075,  M
        515573675900,    +260.1480423,     -30.3657450,      +0.0885197,      +3.3929634,      +0.1771950,     +1.217375,     -0.062509,      +1.0000000,      +0.9174230,      +9.5919046,    +10.566205,     +9.988328,     3,     1,     1,    378601, SR
        515614007584,    +258.2070654,     -33.2919062,     +24.2587682,     +23.2562732,      +0.0646458,     +0.511478,     +0.829807,      +0.9230770,      +0.7265050,     +10.4510469,    +12.683035,    +11.359199,     1,     4,     4,    406291, SR
        515630868719,    +269.4817426,     -34.1156221,     +24.7025235,     +23.6993139,      +2.1151715,     +0.473024,     +0.422795,      +1.0000000,      +0.8346050,     +10.4639559,    +11.727295,    +10.977983,     1,     7,     5,    331100, SR
        515668081884,    +267.3428769,     -37.1602889,      +1.8040508,      +1.8040508,      +1.8040508,     +0.292400,     +0.174921,      +0.9000000,      +0.6772790,     +14.3544769,    +14.805559,    +14.538013,     5,     1,     1,    659937, SR
        515691351018,    +271.9837841,     -38.5748185,      +1.8841784,      +1.8841784,      +1.8841784,     +0.478752,     +0.212460,      +0.9333330,      +0.6841640,     +14.1313295,    +14.368512,    +14.227835,     4,     1,     1,    427013, SR
        515723370604,    +271.2745756,     -41.6118992,     +21.0376898,     +19.8292033,     +19.8292033,     +1.598373,     +0.015017,      +1.0000000,      +0.9524920,     +10.2741318,    +11.309478,    +10.695394,     4,     2,     2,    489290, SR
        515924978656,    +205.1628337,     -63.7790290,     +29.6077276,     +29.6050691,     +23.4642926,     +0.769276, -9.999995E008,      +0.9000000,      +0.7512460,  -9.9999999E008, -9.999995E008,    +11.613318,     1,   127,    92,    399903, SR
        515610968341,    +266.9721063,     -33.5544458,      +4.9506170,     +15.1811243,      +9.9014489,     +1.081739,     +0.238374,      +1.0000000,      +0.7823790,     +10.8366804,    +12.060230,    +11.334518,     2,   684,    24,    381484, SR
        515610702690,    +266.9173557,     -33.9472763,     +23.7291414,      +0.0045414,     +23.0614903,     +0.469100,     +0.995584,      +0.7777780,      +0.7232050,      +9.9039640,    +12.552249,    +10.981499,     3,    46,     5,    368256, SR
        515601842892,    +257.3787335,     -32.8039609,     +16.3514740,     +20.6402790,     +27.3651955,     +0.405272,     +0.624750,      +0.7857140,      +0.7200840,     +10.5245132,    +12.236059,    +11.220907,     2,    16,     3,    406182, SR
        515598490378,    +276.8251122,     -33.2811409,     +19.2687785,      +5.7616662,     +28.3253543,     +0.710582,     +0.321740,      +1.0000000,      +0.9524920,     +10.5538960,    +11.396110,    +10.896576,     2,   452,   427,AP27839320, SR
        515558006401,    +270.8658649,     -30.1155015,     +24.4586557,      +0.6587294,     +18.6844727,     +1.679476,     +0.093306,      +1.0000000,      +0.9174230,     +10.8258257,    +11.702170,    +11.182393,     1,    26,     9,    556687, SR
        515557697912,    +271.1929327,     -30.7565553,     +28.6800982,     +26.4212408,      +8.8972537,     +0.327114,     +0.476056,      +0.9230770,      +0.7996150,     +10.3725672,    +11.924086,    +11.003849,     1,   611,   278,    297939, SR
        515548975222,    +270.0055111,     -28.9520766,      +0.0104386,     +10.5325945,      +1.2483986,     +0.444732,     +0.481168,      +0.8095240,      +0.7463960,      +9.7960033,    +11.480198,    +10.481269,     1,    15,     1,    317527, SR
        515548975222,    +270.0055111,     -28.9520766,      +0.0104386,     +10.5325945,      +1.2483986,     +0.444732,     +0.481168,      +0.8095240,      +0.7463960,      +9.7960033,    +11.480198,    +10.481269,     1,    15,     1,    305897, SR
        515538980834,    +268.4697400,     -29.1163762,     +23.6146521,      +7.6353162,     +23.5275640,     +0.603481,     +0.600419,      +0.7000000,      +0.6575710,     +10.3483543,    +12.072034,    +11.049686,     3,    99,    14,    230299, SR
        515526524915,    +270.8226317,     -28.2432315,     +12.5912352,     +13.8478293,     +13.8475675,     +0.580684,     +0.358378,      +0.9333330,      +0.7143170,     +10.7851305,    +12.031231,    +11.292144,     3,   518,   306,    307380, SR
        515517158468,    +269.5452788,     -27.5119334,     +16.2007730,     +29.8911707,     +20.8046340,     +0.173434,     +0.781218,      +0.7894740,      +0.6959990,     +10.2795286,    +12.518141,    +11.190375,     2,    21,     1,    619609, SR
        515516743644,    +269.6655671,     -28.4594045,      +7.5405694,      +3.3401045,     +25.8013407,     +0.767526,     +0.404773,      +0.9285710,      +0.7905350,      +9.9382114,    +11.514439,    +10.579547,     2,    34,     3,    292531, SR
        515504458549,    +271.1785083,     -27.1118838,     +27.2228249,     +27.8998245,     +27.9002132,     +1.583420,     +0.244986,      +0.8281250,      +0.6625000,     +10.2123528,    +11.900954,    +10.899411,     3,   260,    96,    226986, SR
        515483084784,    +272.9289746,     -25.8030944,      +2.7339141,      +6.9595626,     +26.2777730,     +1.380789,     +0.272416,      +1.0000000,      +0.8901680,     +10.3163052,    +11.676626,    +10.869793,     1,    48,    20,    225995, SR
